id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202210-14805,2022-03-12,202210,14805,93,Goku,967,16.1,Gaming,1.0,84.0
202211-14805,2022-03-19,202211,14805,93,Goku,967,16.1,Gaming,0.0,134.0
202212-14805,2022-03-26,202212,14805,93,Goku,967,16.1,Gaming,,122.0
202213-14805,2022-04-02,202213,14805,93,Goku,967,16.1,Gaming,31.0,78.0
202214-14805,2022-04-09,202214,14805,93,Goku,967,16.1,Gaming,0.0,82.0
202215-14805,2022-04-16,202215,14805,93,Goku,967,16.1,Gaming,0.0,114.0
202216-14805,2022-04-23,202216,14805,93,Goku,967,16.1,Gaming,0.0,159.0
202217-14805,2022-04-30,202217,14805,93,Goku,967,16.1,Gaming,56.0,74.0
202219-14805,2022-05-14,202219,14805,93,Goku,967,16.1,Gaming,26.0,35.0
202220-14805,2022-05-21,202220,14805,93,Goku,967,16.1,Gaming,16.0,17.0
202221-14805,2022-05-28,202221,14805,93,Goku,967,16.1,Gaming,3.0,12.0
202223-14805,2022-06-11,202223,14805,93,Goku,967,16.1,Gaming,11.0,16.0
202224-14805,2022-06-18,202224,14805,15,Goku,967,16.1,Gaming,52.0,7.0
202224-14805,2022-06-18,202224,14805,93,Goku,967,16.1,Gaming,0.0,30.0
202225-14805,2022-06-25,202225,14805,15,Goku,967,16.1,Gaming,0.0,14.0
202225-14805,2022-06-25,202225,14805,93,Goku,967,16.1,Gaming,2.0,27.0
202226-14805,2022-07-02,202226,14805,15,Goku,967,16.1,Gaming,62.0,7.0
202226-14805,2022-07-02,202226,14805,93,Goku,967,16.1,Gaming,0.0,41.0
202227-14805,2022-07-09,202227,14805,15,Goku,967,16.1,Gaming,10.0,4.0
202228-14805,2022-07-16,202228,14805,15,Goku,967,16.1,Gaming,0.0,6.0
202229-14805,2022-07-23,202229,14805,15,Goku,967,16.1,Gaming,0.0,
202230-14805,2022-07-30,202230,14805,15,Goku,967,16.1,Gaming,0.0,24.0
202231-14805,2022-08-06,202231,14805,15,Goku,967,16.1,Gaming,32.0,50.0
202231-14805,2022-08-06,202231,14805,93,Goku,967,16.1,Gaming,9.0,27.0
202232-14805,2022-08-13,202232,14805,15,Goku,967,16.1,Gaming,0.0,62.0
202232-14805,2022-08-13,202232,14805,93,Goku,967,16.1,Gaming,1.0,30.0
202233-14805,2022-08-20,202233,14805,15,Goku,967,16.1,Gaming,36.0,108.0
202233-14805,2022-08-20,202233,14805,93,Goku,967,16.1,Gaming,0.0,53.0
202234-14805,2022-08-27,202234,14805,15,Goku,967,16.1,Gaming,84.0,108.0
202234-14805,2022-08-27,202234,14805,93,Goku,967,16.1,Gaming,0.0,108.0
202235-14805,2022-09-03,202235,14805,15,Goku,967,16.1,Gaming,33.0,58.0
202235-14805,2022-09-03,202235,14805,93,Goku,967,16.1,Gaming,0.0,132.0
202236-14805,2022-09-10,202236,14805,15,Goku,967,16.1,Gaming,10.0,42.0
202236-14805,2022-09-10,202236,14805,93,Goku,967,16.1,Gaming,45.0,65.0
202237-14805,2022-09-17,202237,14805,15,Goku,967,16.1,Gaming,38.0,52.0
202237-14805,2022-09-17,202237,14805,93,Goku,967,16.1,Gaming,19.0,38.0
202238-14805,2022-09-24,202238,14805,15,Goku,967,16.1,Gaming,15.0,36.0
202238-14805,2022-09-24,202238,14805,93,Goku,967,16.1,Gaming,10.0,23.0
202239-14805,2022-10-01,202239,14805,15,Goku,967,16.1,Gaming,11.0,43.0
202239-14805,2022-10-01,202239,14805,93,Goku,967,16.1,Gaming,6.0,22.0
202240-14805,2022-10-08,202240,14805,15,Goku,967,16.1,Gaming,12.0,76.0
202240-14805,2022-10-08,202240,14805,93,Goku,967,16.1,Gaming,0.0,36.0
202241-14805,2022-10-15,202241,14805,15,Goku,967,16.1,Gaming,0.0,155.0
202242-14805,2022-10-22,202242,14805,15,Goku,967,16.1,Gaming,92.0,85.0
202242-14805,2022-10-22,202242,14805,93,Goku,967,16.1,Gaming,0.0,72.0
202243-14805,2022-10-29,202243,14805,15,Goku,967,16.1,Gaming,52.0,46.0
202243-14805,2022-10-29,202243,14805,93,Goku,967,16.1,Gaming,0.0,98.0
202244-14805,2022-11-05,202244,14805,15,Goku,967,16.1,Gaming,7.0,35.0
202244-14805,2022-11-05,202244,14805,93,Goku,967,16.1,Gaming,0.0,121.0
202245-14805,2022-11-12,202245,14805,15,Goku,967,16.1,Gaming,54.0,46.0
202245-14805,2022-11-12,202245,14805,93,Goku,967,16.1,Gaming,4.0,
202246-14805,2022-11-19,202246,14805,15,Goku,967,16.1,Gaming,4.0,86.0
202247-14805,2022-11-26,202247,14805,15,Goku,967,16.1,Gaming,9.0,84.0
202248-14805,2022-12-03,202248,14805,15,Goku,967,16.1,Gaming,51.0,105.0
202248-14805,2022-12-03,202248,14805,93,Goku,967,16.1,Gaming,22.0,118.0
202249-14805,2022-12-10,202249,14805,15,Goku,967,16.1,Gaming,97.0,122.0
202249-14805,2022-12-10,202249,14805,93,Goku,967,16.1,Gaming,20.0,100.0
202250-14805,2022-12-17,202250,14805,15,Goku,967,16.1,Gaming,40.0,125.0
202250-14805,2022-12-17,202250,14805,93,Goku,967,16.1,Gaming,0.0,143.0
202251-14805,2022-12-24,202251,14805,15,Goku,967,16.1,Gaming,85.0,69.0
202252-14805,2022-12-31,202252,14805,15,Goku,967,16.1,Gaming,131.0,55.0
202252-14805,2022-12-31,202252,14805,93,Goku,967,16.1,Gaming,0.0,195.0
202301-14805,2023-01-07,202301,14805,15,Goku,967,16.1,Gaming,121.0,58.0
202302-14805,2023-01-14,202302,14805,15,Goku,967,16.1,Gaming,14.0,36.0
202302-14805,2023-01-14,202302,14805,93,Goku,967,16.1,Gaming,53.0,123.0
202303-14805,2023-01-21,202303,14805,15,Goku,967,16.1,Gaming,0.0,37.0
202304-14805,2023-01-28,202304,14805,15,Goku,967,16.1,Gaming,8.0,24.0
202304-14805,2023-01-28,202304,14805,93,Goku,967,16.1,Gaming,67.0,69.0
202305-14805,2023-02-04,202305,14805,15,Goku,967,16.1,Gaming,0.0,28.0
202306-14805,2023-02-11,202306,14805,15,Goku,967,16.1,Gaming,0.0,37.0
202306-14805,2023-02-11,202306,14805,93,Goku,967,16.1,Gaming,8.0,57.0
202307-14805,2023-02-18,202307,14805,15,Goku,967,16.1,Gaming,0.0,69.0
202307-14805,2023-02-18,202307,14805,93,Goku,967,16.1,Gaming,4.0,80.0
202308-14805,2023-02-25,202308,14805,15,Goku,967,16.1,Gaming,48.0,45.0
202308-14805,2023-02-25,202308,14805,93,Goku,967,16.1,Gaming,2.0,101.0
202309-14805,2023-03-04,202309,14805,15,Goku,967,16.1,Gaming,0.0,49.0
202309-14805,2023-03-04,202309,14805,93,Goku,967,16.1,Gaming,61.0,52.0
202310-14805,2023-03-11,202310,14805,15,Goku,967,16.1,Gaming,110.0,83.0
202310-14805,2023-03-11,202310,14805,93,Goku,967,16.1,Gaming,40.0,
202311-14805,2023-03-18,202311,14805,15,Goku,967,16.1,Gaming,23.0,65.0
202311-14805,2023-03-18,202311,14805,93,Goku,967,16.1,Gaming,6.0,37.0
202312-14805,2023-03-25,202312,14805,15,Goku,967,16.1,Gaming,29.0,61.0
202312-14805,2023-03-25,202312,14805,93,Goku,967,16.1,Gaming,17.0,65.0
202313-14805,2023-04-01,202313,14805,15,Goku,967,16.1,Gaming,68.0,63.0
202313-14805,2023-04-01,202313,14805,93,Goku,967,16.1,Gaming,17.0,131.0
202314-14805,2023-04-08,202314,14805,15,Goku,967,16.1,Gaming,0.0,97.0
202314-14805,2023-04-08,202314,14805,93,Goku,967,16.1,Gaming,43.0,67.0
202315-14805,2023-04-15,202315,14805,15,Goku,967,16.1,Gaming,146.0,49.0
202315-14805,2023-04-15,202315,14805,93,Goku,967,16.1,Gaming,16.0,43.0
202316-14805,2023-04-22,202316,14805,15,Goku,967,16.1,Gaming,12.0,31.0
202316-14805,2023-04-22,202316,14805,93,Goku,967,16.1,Gaming,0.0,
202317-14805,2023-04-29,202317,14805,15,Goku,967,16.1,Gaming,0.0,32.0
202317-14805,2023-04-29,202317,14805,93,Goku,967,16.1,Gaming,0.0,77.0
202318-14805,2023-05-06,202318,14805,15,Goku,967,16.1,Gaming,12.0,20.0
202318-14805,2023-05-06,202318,14805,93,Goku,967,16.1,Gaming,0.0,86.0
202142-17766,2021-10-23,202142,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202143-17766,2021-10-30,202143,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202144-17766,2021-11-06,202144,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202145-17766,2021-11-13,202145,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202146-17766,2021-11-20,202146,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202146-17766,2021-11-20,202146,17766,90,Arale,13538,13.3,Premium,1.0,5.0
202147-17766,2021-11-27,202147,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202147-17766,2021-11-27,202147,17766,90,Arale,13538,13.3,Premium,,3.0
202148-17766,2021-12-04,202148,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202148-17766,2021-12-04,202148,17766,90,Arale,13538,13.3,Premium,,3.0
202149-17766,2021-12-11,202149,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202149-17766,2021-12-11,202149,17766,90,Arale,13538,13.3,Premium,0.0,7.0
202150-17766,2021-12-18,202150,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202150-17766,2021-12-18,202150,17766,90,Arale,13538,13.3,Premium,0.0,17.0
202151-17766,2021-12-25,202151,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202151-17766,2021-12-25,202151,17766,90,Arale,13538,13.3,Premium,0.0,38.0
202152-17766,2022-01-01,202152,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202152-17766,2022-01-01,202152,17766,90,Arale,13538,13.3,Premium,0.0,83.0
202201-17766,2022-01-08,202201,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202201-17766,2022-01-08,202201,17766,90,Arale,13538,13.3,Premium,0.0,178.0
202202-17766,2022-01-15,202202,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202202-17766,2022-01-15,202202,17766,90,Arale,13538,13.3,Premium,1.0,204.0
202203-17766,2022-01-22,202203,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202203-17766,2022-01-22,202203,17766,90,Arale,13538,13.3,Premium,16.0,179.0
202204-17766,2022-01-29,202204,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202204-17766,2022-01-29,202204,17766,90,Arale,13538,13.3,Premium,62.0,85.0
202205-17766,2022-02-05,202205,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202205-17766,2022-02-05,202205,17766,90,Arale,13538,13.3,Premium,30.0,40.0
202206-17766,2022-02-12,202206,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202206-17766,2022-02-12,202206,17766,90,Arale,13538,13.3,Premium,136.0,18.0
202207-17766,2022-02-19,202207,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202207-17766,2022-02-19,202207,17766,90,Arale,13538,13.3,Premium,4.0,11.0
202208-17766,2022-02-26,202208,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202208-17766,2022-02-26,202208,17766,90,Arale,13538,13.3,Premium,0.0,
202209-17766,2022-03-05,202209,17766,78,Arale,13538,13.3,Premium,,0.0
202209-17766,2022-03-05,202209,17766,90,Arale,13538,13.3,Premium,2.0,30.0
202210-17766,2022-03-12,202210,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202210-17766,2022-03-12,202210,17766,90,Arale,13538,13.3,Premium,1.0,67.0
202211-17766,2022-03-19,202211,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202211-17766,2022-03-19,202211,17766,90,Arale,13538,13.3,Premium,0.0,147.0
202212-17766,2022-03-26,202212,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202212-17766,2022-03-26,202212,17766,90,Arale,13538,13.3,Premium,4.0,143.0
202213-17766,2022-04-02,202213,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202214-17766,2022-04-09,202214,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202214-17766,2022-04-09,202214,17766,90,Arale,13538,13.3,Premium,0.0,226.0
202215-17766,2022-04-16,202215,17766,78,Arale,13538,13.3,Premium,6.0,
202215-17766,2022-04-16,202215,17766,90,Arale,13538,13.3,Premium,1.0,272.0
202216-17766,2022-04-23,202216,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202216-17766,2022-04-23,202216,17766,90,Arale,13538,13.3,Premium,0.0,306.0
202217-17766,2022-04-30,202217,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202217-17766,2022-04-30,202217,17766,90,Arale,13538,13.3,Premium,1.0,354.0
202218-17766,2022-05-07,202218,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202218-17766,2022-05-07,202218,17766,90,Arale,13538,13.3,Premium,0.0,379.0
202219-17766,2022-05-14,202219,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202219-17766,2022-05-14,202219,17766,90,Arale,13538,13.3,Premium,0.0,389.0
202220-17766,2022-05-21,202220,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202220-17766,2022-05-21,202220,17766,90,Arale,13538,13.3,Premium,0.0,395.0
202221-17766,2022-05-28,202221,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202221-17766,2022-05-28,202221,17766,90,Arale,13538,13.3,Premium,0.0,397.0
202222-17766,2022-06-04,202222,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202222-17766,2022-06-04,202222,17766,90,Arale,13538,13.3,Premium,0.0,398.0
202223-17766,2022-06-11,202223,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202223-17766,2022-06-11,202223,17766,90,Arale,13538,13.3,Premium,1.0,399.0
202224-17766,2022-06-18,202224,17766,15,Arale,13538,13.3,Premium,26.0,17.0
202224-17766,2022-06-18,202224,17766,78,Arale,13538,13.3,Premium,6.0,1.0
202224-17766,2022-06-18,202224,17766,90,Arale,13538,13.3,Premium,0.0,399.0
202225-17766,2022-06-25,202225,17766,15,Arale,13538,13.3,Premium,0.0,35.0
202225-17766,2022-06-25,202225,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202225-17766,2022-06-25,202225,17766,90,Arale,13538,13.3,Premium,,397.0
202226-17766,2022-07-02,202226,17766,15,Arale,13538,13.3,Premium,63.0,74.0
202226-17766,2022-07-02,202226,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202226-17766,2022-07-02,202226,17766,90,Arale,13538,13.3,Premium,1.0,397.0
202227-17766,2022-07-09,202227,17766,15,Arale,13538,13.3,Premium,16.0,50.0
202227-17766,2022-07-09,202227,17766,78,Arale,13538,13.3,Premium,,0.0
202227-17766,2022-07-09,202227,17766,90,Arale,13538,13.3,Premium,5.0,394.0
202228-17766,2022-07-16,202228,17766,15,Arale,13538,13.3,Premium,90.0,56.0
202228-17766,2022-07-16,202228,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202228-17766,2022-07-16,202228,17766,90,Arale,13538,13.3,Premium,6.0,388.0
202229-17766,2022-07-23,202229,17766,15,Arale,13538,13.3,Premium,57.0,96.0
202229-17766,2022-07-23,202229,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202229-17766,2022-07-23,202229,17766,90,Arale,13538,13.3,Premium,4.0,382.0
202230-17766,2022-07-30,202230,17766,15,Arale,13538,13.3,Premium,0.0,107.0
202230-17766,2022-07-30,202230,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202230-17766,2022-07-30,202230,17766,90,Arale,13538,13.3,Premium,15.0,371.0
202231-17766,2022-08-06,202231,17766,15,Arale,13538,13.3,Premium,65.0,181.0
202231-17766,2022-08-06,202231,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202231-17766,2022-08-06,202231,17766,90,Arale,13538,13.3,Premium,18.0,363.0
202232-17766,2022-08-13,202232,17766,15,Arale,13538,13.3,Premium,0.0,183.0
202232-17766,2022-08-13,202232,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202232-17766,2022-08-13,202232,17766,90,Arale,13538,13.3,Premium,2.0,360.0
202233-17766,2022-08-20,202233,17766,15,Arale,13538,13.3,Premium,74.0,96.0
202233-17766,2022-08-20,202233,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202233-17766,2022-08-20,202233,17766,90,Arale,13538,13.3,Premium,2.0,357.0
202234-17766,2022-08-27,202234,17766,15,Arale,13538,13.3,Premium,19.0,67.0
202234-17766,2022-08-27,202234,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202234-17766,2022-08-27,202234,17766,90,Arale,13538,13.3,Premium,6.0,354.0
202235-17766,2022-09-03,202235,17766,15,Arale,13538,13.3,Premium,113.0,72.0
202235-17766,2022-09-03,202235,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202235-17766,2022-09-03,202235,17766,90,Arale,13538,13.3,Premium,4.0,351.0
202236-17766,2022-09-10,202236,17766,15,Arale,13538,13.3,Premium,48.0,121.0
202236-17766,2022-09-10,202236,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202236-17766,2022-09-10,202236,17766,90,Arale,13538,13.3,Premium,2.0,349.0
202237-17766,2022-09-17,202237,17766,15,Arale,13538,13.3,Premium,24.0,84.0
202237-17766,2022-09-17,202237,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202237-17766,2022-09-17,202237,17766,90,Arale,13538,13.3,Premium,1.0,349.0
202238-17766,2022-09-24,202238,17766,15,Arale,13538,13.3,Premium,0.0,96.0
202238-17766,2022-09-24,202238,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202238-17766,2022-09-24,202238,17766,90,Arale,13538,13.3,Premium,2.0,347.0
202239-17766,2022-10-01,202239,17766,15,Arale,13538,13.3,Premium,11.0,112.0
202239-17766,2022-10-01,202239,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202239-17766,2022-10-01,202239,17766,90,Arale,13538,13.3,Premium,0.0,347.0
202240-17766,2022-10-08,202240,17766,15,Arale,13538,13.3,Premium,38.0,55.0
202240-17766,2022-10-08,202240,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202240-17766,2022-10-08,202240,17766,90,Arale,13538,13.3,Premium,0.0,348.0
202241-17766,2022-10-15,202241,17766,15,Arale,13538,13.3,Premium,15.0,32.0
202241-17766,2022-10-15,202241,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202241-17766,2022-10-15,202241,17766,90,Arale,13538,13.3,Premium,1.0,347.0
202242-17766,2022-10-22,202242,17766,15,Arale,13538,13.3,Premium,66.0,28.0
202242-17766,2022-10-22,202242,17766,78,Arale,13538,13.3,Premium,6.0,0.0
202242-17766,2022-10-22,202242,17766,90,Arale,13538,13.3,Premium,0.0,347.0
202243-17766,2022-10-29,202243,17766,15,Arale,13538,13.3,Premium,0.0,42.0
202243-17766,2022-10-29,202243,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202243-17766,2022-10-29,202243,17766,90,Arale,13538,13.3,Premium,2.0,344.0
202244-17766,2022-11-05,202244,17766,15,Arale,13538,13.3,Premium,121.0,82.0
202244-17766,2022-11-05,202244,17766,78,Arale,13538,13.3,Premium,7.0,0.0
202244-17766,2022-11-05,202244,17766,90,Arale,13538,13.3,Premium,7.0,341.0
202245-17766,2022-11-12,202245,17766,15,Arale,13538,13.3,Premium,9.0,68.0
202245-17766,2022-11-12,202245,17766,78,Arale,13538,13.3,Premium,6.0,8.0
202245-17766,2022-11-12,202245,17766,90,Arale,13538,13.3,Premium,0.0,341.0
202246-17766,2022-11-19,202246,17766,15,Arale,13538,13.3,Premium,69.0,59.0
202246-17766,2022-11-19,202246,17766,78,Arale,13538,13.3,Premium,6.0,23.0
202246-17766,2022-11-19,202246,17766,90,Arale,13538,13.3,Premium,0.0,342.0
202247-17766,2022-11-26,202247,17766,15,Arale,13538,13.3,Premium,0.0,87.0
202247-17766,2022-11-26,202247,17766,78,Arale,13538,13.3,Premium,6.0,56.0
202247-17766,2022-11-26,202247,17766,90,Arale,13538,13.3,Premium,0.0,348.0
202248-17766,2022-12-03,202248,17766,15,Arale,13538,13.3,Premium,14.0,143.0
202248-17766,2022-12-03,202248,17766,78,Arale,13538,13.3,Premium,6.0,126.0
202248-17766,2022-12-03,202248,17766,90,Arale,13538,13.3,Premium,0.0,359.0
202249-17766,2022-12-10,202249,17766,15,Arale,13538,13.3,Premium,50.0,68.0
202249-17766,2022-12-10,202249,17766,78,Arale,13538,13.3,Premium,13.0,272.0
202249-17766,2022-12-10,202249,17766,90,Arale,13538,13.3,Premium,16.0,352.0
202250-17766,2022-12-17,202250,17766,15,Arale,13538,13.3,Premium,26.0,34.0
202250-17766,2022-12-17,202250,17766,78,Arale,13538,13.3,Premium,6.0,341.0
202250-17766,2022-12-17,202250,17766,90,Arale,13538,13.3,Premium,10.0,344.0
202251-17766,2022-12-24,202251,17766,15,Arale,13538,13.3,Premium,8.0,22.0
202251-17766,2022-12-24,202251,17766,78,Arale,13538,13.3,Premium,4.0,375.0
202251-17766,2022-12-24,202251,17766,90,Arale,13538,13.3,Premium,9.0,330.0
202252-17766,2022-12-31,202252,17766,15,Arale,13538,13.3,Premium,4.0,16.0
202252-17766,2022-12-31,202252,17766,78,Arale,13538,13.3,Premium,6.0,389.0
202252-17766,2022-12-31,202252,17766,90,Arale,13538,13.3,Premium,1.0,330.0
202301-17766,2023-01-07,202301,17766,15,Arale,13538,13.3,Premium,0.0,22.0
202301-17766,2023-01-07,202301,17766,78,Arale,13538,13.3,Premium,7.0,394.0
202301-17766,2023-01-07,202301,17766,90,Arale,13538,13.3,Premium,16.0,313.0
202302-17766,2023-01-14,202302,17766,15,Arale,13538,13.3,Premium,7.0,22.0
202302-17766,2023-01-14,202302,17766,78,Arale,13538,13.3,Premium,6.0,395.0
202302-17766,2023-01-14,202302,17766,90,Arale,13538,13.3,Premium,6.0,303.0
202303-17766,2023-01-21,202303,17766,15,Arale,13538,13.3,Premium,0.0,37.0
202303-17766,2023-01-21,202303,17766,78,Arale,13538,13.3,Premium,8.0,394.0
202304-17766,2023-01-28,202304,17766,15,Arale,13538,13.3,Premium,34.0,75.0
202304-17766,2023-01-28,202304,17766,78,Arale,13538,13.3,Premium,8.0,393.0
202304-17766,2023-01-28,202304,17766,90,Arale,13538,13.3,Premium,0.0,303.0
202305-17766,2023-02-04,202305,17766,15,Arale,13538,13.3,Premium,16.0,50.0
202305-17766,2023-02-04,202305,17766,78,Arale,13538,13.3,Premium,7.0,391.0
202305-17766,2023-02-04,202305,17766,90,Arale,13538,13.3,Premium,0.0,310.0
202306-17766,2023-02-11,202306,17766,15,Arale,13538,13.3,Premium,0.0,56.0
202306-17766,2023-02-11,202306,17766,78,Arale,13538,13.3,Premium,8.0,389.0
202306-17766,2023-02-11,202306,17766,90,Arale,13538,13.3,Premium,7.0,299.0
202307-17766,2023-02-18,202307,17766,15,Arale,13538,13.3,Premium,,96.0
202307-17766,2023-02-18,202307,17766,78,Arale,13538,13.3,Premium,10.0,385.0
202307-17766,2023-02-18,202307,17766,90,Arale,13538,13.3,Premium,3.0,294.0
202308-17766,2023-02-25,202308,17766,15,Arale,13538,13.3,Premium,24.0,93.0
202308-17766,2023-02-25,202308,17766,78,Arale,13538,13.3,Premium,13.0,381.0
202308-17766,2023-02-25,202308,17766,90,Arale,13538,13.3,Premium,4.0,290.0
202309-17766,2023-03-04,202309,17766,15,Arale,13538,13.3,Premium,31.0,46.0
202309-17766,2023-03-04,202309,17766,78,Arale,13538,13.3,Premium,11.0,376.0
202309-17766,2023-03-04,202309,17766,90,Arale,13538,13.3,Premium,1.0,289.0
202310-17766,2023-03-11,202310,17766,15,Arale,13538,13.3,Premium,28.0,26.0
202310-17766,2023-03-11,202310,17766,78,Arale,13538,13.3,Premium,9.0,371.0
202310-17766,2023-03-11,202310,17766,90,Arale,13538,13.3,Premium,1.0,288.0
202311-17766,2023-03-18,202311,17766,15,Arale,13538,13.3,Premium,45.0,24.0
202311-17766,2023-03-18,202311,17766,78,Arale,13538,13.3,Premium,15.0,364.0
202311-17766,2023-03-18,202311,17766,90,Arale,13538,13.3,Premium,0.0,288.0
202312-17766,2023-03-25,202312,17766,15,Arale,13538,13.3,Premium,0.0,38.0
202312-17766,2023-03-25,202312,17766,78,Arale,13538,13.3,Premium,16.0,355.0
202312-17766,2023-03-25,202312,17766,90,Arale,13538,13.3,Premium,1.0,287.0
202313-17766,2023-04-01,202313,17766,15,Arale,13538,13.3,Premium,78.0,75.0
202313-17766,2023-04-01,202313,17766,78,Arale,13538,13.3,Premium,20.0,344.0
202313-17766,2023-04-01,202313,17766,90,Arale,13538,13.3,Premium,0.0,287.0
202314-17766,2023-04-08,202314,17766,15,Arale,13538,13.3,Premium,0.0,111.0
202314-17766,2023-04-08,202314,17766,78,Arale,13538,13.3,Premium,22.0,332.0
202314-17766,2023-04-08,202314,17766,90,Arale,13538,13.3,Premium,0.0,288.0
202315-17766,2023-04-15,202315,17766,15,Arale,13538,13.3,Premium,28.0,79.0
202315-17766,2023-04-15,202315,17766,78,Arale,13538,13.3,Premium,16.0,320.0
202315-17766,2023-04-15,202315,17766,90,Arale,13538,13.3,Premium,0.0,289.0
202316-17766,2023-04-22,202316,17766,15,Arale,13538,13.3,Premium,1.0,93.0
202316-17766,2023-04-22,202316,17766,78,Arale,13538,13.3,Premium,19.0,306.0
202316-17766,2023-04-22,202316,17766,90,Arale,13538,13.3,Premium,0.0,290.0
202317-17766,2023-04-29,202317,17766,15,Arale,13538,13.3,Premium,16.0,68.0
202317-17766,2023-04-29,202317,17766,78,Arale,13538,13.3,Premium,23.0,283.0
202317-17766,2023-04-29,202317,17766,90,Arale,13538,13.3,Premium,0.0,290.0
202318-17766,2023-05-06,202318,17766,15,Arale,13538,13.3,Premium,29.0,84.0
202318-17766,2023-05-06,202318,17766,78,Arale,13538,13.3,Premium,34.0,244.0
202318-17766,2023-05-06,202318,17766,90,Arale,13538,13.3,Premium,0.0,289.0
202106-24675,2021-02-13,202106,24675,24,Conan,4835,13.3,Premium,13.0,0.0
202107-24675,2021-02-20,202107,24675,24,Conan,4835,13.3,Premium,12.0,5.0
202108-24675,2021-02-27,202108,24675,3,Conan,4835,13.3,Premium,40.0,23.0
202108-24675,2021-02-27,202108,24675,24,Conan,4835,13.3,Premium,15.0,14.0
